customer_id,log_transaction_amount,log_transaction_amount_bin_10
C0057,6.28445127496398,8
C0089,6.430718978372221,8
C0090,6.481378028293286,9
C0005,5.673254536287243,7
C0074,3.2414197893030954,1
C0023,5.666357481565465,7
C0031,5.825705078613006,7
C0097,5.864568236419437,7
C0065,6.004356092899212,7
C0083,6.850295643308859,9
C0005,5.415611393770394,6
C0058,5.836359245107267,7
C0061,5.716830313505459,7
C0006,5.902851888751378,7
C0019,5.8224244006199415,7
C0023,6.795012022278364,9
C0071,3.4852321106052293,2
C0022,6.749017427485137,9
C0044,5.88549273353454,7
C0062,6.080870970349869,8
C0034,6.545062262717842,9
C0094,5.164900253107685,6
C0079,6.245253688536579,8
C0078,6.804559086153687,9
C0063,6.8125760905980615,9
C0051,5.5542765468038695,6
C0058,5.949287468208796,7
C0017,5.536507153400812,6
C0020,5.022959043785088,5
C0082,5.536073630230092,6
C0065,5.862607924982978,7
C0060,5.9522818332327185,7
C0072,6.078284239060542,8
C0090,6.694066886438683,9
C0006,6.865599061448745,9
C0087,6.741381871696463,9
C0020,5.933941360864316,7
C0086,6.739123586914191,9
C0022,5.805827500145709,7
C0007,6.184004550624014,8
C0037,4.789905494005981,5
C0017,6.56429266651554,9
C0041,5.846005155046594,7
C0037,6.543379329702666,9
C0098,6.883667483453047,9
C0006,5.941512458165331,7
C0073,5.153175980878366,6
C0024,6.66910461144017,9
C0080,6.8609047325374775,9
C0028,6.836377422821775,9
C0015,5.992513996243553,7
C0035,6.610534524271611,9
C0042,3.56161410306806,2
C0083,6.225785399012317,8
C0094,6.768665610580183,9
C0033,6.288564630538021,8
C0043,6.126039145404202,8
C0011,6.668126591408065,9
C0046,6.394560183567412,8
C0007,6.838040718568939,9
C0083,3.6485781573404106,2
C0043,6.898966772949057,9
C0038,5.315862545763785,6
C0079,5.210305489224823,6
C0002,5.737056051419127,7
C0061,4.9210752173836125,5
C0019,5.43851399704132,6
C0037,5.603704279243263,7
C0052,6.070275727532271,8
C0041,5.469240878389622,6
C0030,4.620058798481842,4
C0015,6.3606459581389,8
C0066,6.7240367468723825,9
C0087,6.380275067639242,8
C0033,3.6428355156125294,2
C0018,4.7691580360935415,5
C0071,4.171614197713401,3
C0079,5.614914830413506,7
C0072,6.835184586147301,9
C0018,6.519810784591962,9
C0059,6.429864628794579,8
C0064,3.7921127087555884,3
C0100,6.250862879081363,8
C0037,5.883684439931388,7
C0086,6.756630017956566,9
C0013,6.8403005097235425,9
C0089,6.484742100154044,9
C0007,6.3661611215445095,8
C0022,6.156661138467342,8
C0019,5.796817340623391,7
C0034,6.4250959025424965,8
C0052,6.0601507048964285,8
C0068,6.4066489362770564,8
C0018,4.941785269549052,5
C0096,5.1420143721526355,6
C0086,6.360369399904344,8
C0012,6.1487887573848985,8
C0020,6.6655180989728295,9
C0036,6.2578782936519675,8
C0028,6.862852050879711,9
C0034,5.909413574219113,7
C0084,6.716001377157192,9
C0037,6.236917385342026,8
C0036,6.7957617020212115,9
C0015,6.203486481881681,8
C0050,6.083952566543133,8
C0052,5.556673609617989,6
C0017,6.477864272712146,9
C0008,6.12439888653171,8
C0027,5.22612294699955,6
C0077,6.51586757928766,9
C0008,6.47818700952308,9
C0002,6.84833430748793,9
C0036,5.7635596786920615,7
C0093,6.12435510944463,8
C0096,6.857314252889712,9
C0040,6.78226008090393,9
C0068,5.7630885805536085,7
C0090,5.53816069708466,6
C0071,6.265263189201137,8
C0079,6.473720928856169,9
C0046,6.359123940480248,8
C0034,6.461218145098508,8
C0017,5.88482543661827,7
C0025,6.474816193873218,9
C0092,4.9883215164996715,5
C0002,5.9398027637840904,7
C0046,6.4703349996324215,9
C0025,5.30240898445129,6
C0039,6.599258066816436,9
C0061,6.133289577244604,8
C0041,6.590685589635764,9
C0007,6.681920609856436,9
C0058,5.415344561072911,6
C0045,6.068194079966656,8
C0054,5.326418796658912,6
C0044,5.440684607834958,6
C0018,5.813951411306332,7
C0095,6.194833870722739,8
C0045,5.463577535413696,6
C0057,6.900116175184854,9
C0081,5.113191882421348,5
C0026,6.905342370257847,9
C0054,6.475309442542198,9
C0086,6.463076257697572,9
C0039,5.983558375536885,7
C0008,5.721589648306066,7
C0017,5.701780471985528,7
C0008,6.265016000966037,8
C0074,6.515349525087606,9
C0066,6.513437804476037,9
C0063,5.843457456728683,7
C0086,4.322011202263895,4
C0048,6.2885832046067645,8
C0061,4.990908663912222,5
C0075,5.8744249850066295,7
C0038,6.4148350590849805,8
C0017,6.673348535389216,9
C0011,6.614658573828858,9
C0021,5.6816391099705115,7
C0087,6.0724913857503555,8
C0022,6.4351562846883406,8
C0096,4.958780438553979,5
C0055,6.002008760983653,7
C0012,4.421848128860553,4
C0024,4.91338990965742,5
C0065,6.5667427508187055,9
C0026,6.788273300940098,9
C0095,6.804481473518312,9
C0010,6.210861087135257,8
C0093,6.636668080102193,9
C0020,6.310881450590693,8
C0078,6.44316099282391,8
C0083,6.658909230315555,9
C0070,5.455662937271814,6
C0066,6.547688876257255,9
C0033,6.490253014113464,9
C0007,6.109136465479957,8
C0023,6.732901766795677,9
C0087,6.478309929486973,9
C0035,5.013564333602136,5
C0009,6.280920046108904,8
C0020,6.525513411783397,9
C0059,6.778682503364559,9
C0057,6.4429700103778,8
C0086,5.151324342807377,6
C0093,6.349698275510708,8
C0095,6.886429492267385,9
C0021,6.513823406687646,9
C0066,6.464152071482875,9
C0008,6.510109519926104,9
C0059,6.597854863741645,9
C0078,6.5313148499145885,9
C0022,6.3947773406480035,8
C0022,6.497182147105238,9
C0048,5.835979644267587,7
C0013,6.685348955848439,9
C0020,6.321828882706896,8
C0064,3.4876808415502927,2
C0004,4.779795536147575,5
C0036,5.134267854541531,6
C0042,5.634503848059433,7
C0081,6.416438121604189,8
C0066,6.805645031032358,9
C0001,6.596299504945249,9
C0020,6.657767113682686,9
C0050,5.878491798448014,7
C0084,6.425322729717364,8
C0091,6.205688436247538,8
C0062,4.964242254526545,5
C0077,6.37822242775045,8
C0064,5.501788682064726,6
C0085,5.793501294324071,7
C0085,6.767768811403081,9
C0092,5.915501008300943,7
C0029,6.541866589987157,9
C0085,6.69322453076615,9
C0057,5.859674494613175,7
C0009,6.744989260136774,9
C0043,5.91536613380146,7
C0038,4.125843229281472,3
C0055,6.698909032368752,9
C0043,4.417031743872572,4
C0015,6.718070681411593,9
C0061,6.019638896290872,8
C0047,6.70470842936705,9
C0023,6.762683263088083,9
C0084,6.716691621131339,9
C0096,5.1164956847957335,5
C0093,6.907004997591433,9
C0088,6.7149590538941615,9
C0040,5.220734131889657,6
C0073,4.3129444734864375,4
C0035,3.3032169733019514,1
C0096,5.634182275926246,7
C0033,6.772599710955681,9
C0035,5.8786037523231345,7
C0034,6.2760794205102926,8
C0038,6.5980048143263925,9
C0088,6.460905518091241,8
C0011,6.000176487710004,7
C0057,5.694674455625473,7
C0077,4.594210345751749,4
C0069,6.4404041288014255,8
C0035,6.375109995076221,8
C0006,6.899713026588901,9
C0090,6.663234861908342,9
C0018,6.533134554168954,9
C0007,6.2305798679318904,8
C0035,6.551180330043738,9
C0032,4.954135486856771,5
C0020,3.9876869093491356,3
C0039,2.72785282839839,0
C0066,6.371218607530096,8
C0032,6.876563844721936,9
C0095,5.572268094113519,7
C0046,5.486206727645455,6
C0041,5.826118094519989,7
C0021,6.731709985179667,9
C0027,4.5369984058847574,4
C0056,6.3143629315591845,8
C0079,2.50470927708418,0
C0004,6.494464631052678,9
C0040,6.452916086256173,8
C0069,6.23726938096527,8
C0056,4.007333185232471,3
C0092,6.091106241434848,8
C0050,5.303404405596594,6
C0028,5.405196728175133,6
C0070,6.419669142185636,8
C0064,6.514520079731603,9
C0003,4.539671203755396,4
C0061,5.933888398970386,7
C0082,6.445179991164857,8
C0019,6.630670192943211,9
C0039,6.768975853778866,9
C0015,2.7447035187502458,0
C0079,6.357651607085914,8
C0042,4.895897616625833,5
C0056,5.742361956623676,7
C0083,5.858989738958583,7
C0034,6.467962666424322,9
C0058,6.491148330455128,9
C0065,4.700480365792417,5
C0052,5.732920476399523,7
C0088,5.844587351247222,7
C0094,6.30195941762492,8
C0078,4.206333064170148,3
C0053,6.5638555265321274,9
C0011,6.606609644835885,9
C0011,6.433358011829698,8
C0018,6.605906666612778,9
C0057,6.273518310300911,8
C0060,6.728161997059341,9
C0082,6.762186006661205,9
C0070,6.5603939710287555,9
C0064,5.874228236969961,7
C0017,5.046002437933547,5
C0023,6.79798505483561,9
C0099,5.73972860142967,7
C0052,5.457157035861426,6
C0100,6.470102666620727,9
C0091,5.157847673776643,6
C0052,6.210439421549972,8
C0081,5.559604127640286,6
C0004,5.664348405410794,7
C0038,6.869637956869009,9
C0031,6.0566669103536155,8
C0047,4.672548421318039,4
C0068,5.41565585896527,6
C0097,6.824188870359981,9
C0025,6.666549584849519,9
C0006,6.89785644680289,9
C0086,6.865630352681466,9
C0007,6.267371311949076,8
C0023,5.836417632448908,7
C0055,6.54101556907136,9
C0057,6.432570249435962,8
C0021,5.727889549999434,7
C0097,6.893453494271277,9
C0003,6.6356840540445035,9
C0031,6.723664157431584,9
C0066,5.745851691071772,7
C0042,6.561341791466533,9
C0097,6.080710924622177,8
C0092,6.2883974483926846,8
C0016,5.915554953007632,7
C0087,5.344819200199456,6
C0033,5.164214382024556,6
C0028,6.742467814743962,9
C0036,2.953868069455292,1
C0073,3.892840186011372,3
C0066,5.112409386218662,5
C0080,5.551718505022944,6
C0005,6.525586687424408,9
C0041,6.61472560020376,9
C0015,6.761804223497833,9
C0087,6.034715589102297,8
C0088,5.890842785797329,7
C0061,6.493375553484398,9
C0050,5.925431576503544,7
C0090,6.67697010469658,9
C0030,5.657284680996621,7
C0025,5.4315799730528065,6
C0025,6.756059915729943,9
C0054,6.283686299601794,8
C0010,5.0084996819658345,5
C0077,6.259485857200278,8
C0041,5.764971642968623,7
C0023,6.591454229181678,9
C0084,4.743278588105721,5
C0050,3.7805466426397603,3
C0085,5.016683632630459,5
C0014,6.682960364918697,9
C0028,6.347476771496616,8
C0014,6.771843913610799,9
C0020,4.627420794922911,4
C0069,6.672248112184465,9
C0065,6.813246777747659,9
C0053,5.830209524425728,7
C0004,5.419118066693741,6
C0026,4.990976656433071,5
C0002,6.225943608085937,8
C0091,5.805947891417486,7
C0084,6.727120299117386,9
C0068,6.778659747647184,9
C0049,6.227386110781407,8
C0006,6.432296799053438,8
C0033,5.646929896396724,7
C0059,6.788126791526606,9
C0062,6.802516978078006,9
C0084,6.097624742936373,8
C0008,6.876151086355139,9
C0011,6.517021135473967,9
C0066,6.71004796613905,9
C0090,4.482550472440181,4
C0039,6.893686780103264,9
C0075,5.330155123396788,6
C0053,4.002229273314295,3
C0019,5.805917794958333,7
C0090,6.215687515641756,8
C0017,6.869087213091222,9
C0061,4.740312779930385,5
C0023,6.485688116276353,9
C0027,5.329040539190878,6
C0096,5.683035401511412,7
C0064,6.894811873346208,9
C0016,6.153774704814443,8
C0012,6.597323039503835,9
C0078,5.977137401961936,7
C0027,5.955630094098766,7
C0088,5.106793598989283,5
C0021,6.233959643603973,8
C0037,4.568402461795877,4
C0026,6.625471940438803,9
C0055,3.477232067938153,2
C0060,6.740720285045833,9
C0085,6.652243482635197,9
C0009,6.011634753897365,7
C0074,3.616846251214105,2
C0091,6.669282330542903,9
C0018,5.430090965157479,6
C0029,4.997279839049098,5
C0089,5.844037049291348,7
C0097,6.081053848393584,8
C0010,5.628699668531845,7
C0013,5.394399975225081,6
C0060,6.077550496021111,8
C0073,6.68844188324828,9
C0007,5.183187059294405,6
C0038,6.6622510814292255,9
C0085,6.6270885414242615,9
C0018,6.891371799731613,9
C0057,5.862863835813668,7
C0003,5.17411376308873,6
C0024,5.614769094995898,7
C0014,6.596203921579413,9
C0065,6.1667405085501885,8
C0017,5.349580660485579,6
C0026,5.526050370196054,6
C0050,6.84316342308896,9
C0017,6.703200383104238,9
C0007,4.830311739964974,5
C0050,6.413540921021343,8
C0082,6.7279705018401526,9
C0095,6.273838808017752,8
C0060,6.753636265320167,9
C0024,6.421963672935788,8
C0003,2.856470206220483,0
C0062,6.357044721517231,8
C0097,6.417206026487077,8
C0025,6.497016288371264,9
C0041,6.3859361137412805,8
C0026,6.638934214171274,9
C0086,6.149173175636685,8
C0089,6.791906621209923,9
C0003,5.067960360715525,5
C0057,5.489061685415569,6
C0016,6.764796732908993,9
C0097,6.400456760992303,8
C0053,4.5760502874142395,4
C0025,5.53414019501932,6
C0011,6.335302447645201,8
C0027,6.260040249820026,8
C0035,4.413283024324436,4
C0013,5.774644708906431,7
C0084,6.054744464035459,8
C0006,6.095847084701119,8
C0003,6.666154944317361,9
C0064,5.066952613574751,5
C0067,6.582246720989899,9
C0007,6.571415033649691,9
C0013,4.8059863254182105,5
C0006,4.735145262409837,5
C0025,6.863886982525476,9
C0012,6.9059837106812685,9
C0004,6.854164610809061,9
C0034,6.602981301903491,9
C0042,6.634423086084641,9
C0064,6.434707019550176,8
C0051,6.2644072771746755,8
C0081,4.202451303547952,3
C0011,6.555115041799172,9
C0069,5.186379713307172,6
C0018,6.487410008344521,9
C0027,5.4877386604572145,6
C0004,5.293003271724268,6
C0076,6.0664096687542655,8
C0051,6.479630365729802,9
C0035,6.454569434662561,8
C0072,6.281088482922104,8
C0002,6.44316099282391,8
C0018,6.430960642959063,8
C0098,6.552736106354346,9
C0060,5.895228939227156,7
C0018,5.0955277611142185,5
C0099,4.829752701496555,5
C0037,6.592181147833091,9
C0003,4.696381066041475,5
C0025,5.145224460414211,6
C0011,6.254559313924419,8
C0069,6.783540352994963,9
C0082,6.6100498063410225,9
C0004,6.771626229652674,9
C0005,5.695918299599399,7
C0063,5.629418059367339,7
C0011,5.367330237834991,6
C0022,6.513111409505556,9
C0032,4.613832559066744,4
C0086,6.421280746079978,8
C0008,5.053630924557352,5
C0078,6.775457410967504,9
C0082,4.909266799707967,5
C0095,5.241005999834923,6
C0097,2.8763855159214247,0
C0042,6.560662847198748,9
C0006,5.780712651118489,7
C0006,6.753064453302369,9
C0091,5.796452809497509,7
C0065,6.046165777878069,8
C0049,3.9186013207882686,3
C0036,6.247772044800624,8
C0020,5.436512865299436,6
C0013,6.5667990040708615,9
C0071,6.365129342666348,8
C0008,6.895328383974009,9
C0096,4.749357106300589,5
C0059,6.720075391943496,9
C0076,6.290939311628714,8
C0012,6.162261618049983,8
C0024,5.775203506884464,7
C0029,6.619419659681798,9
C0015,6.58825224754052,9
C0057,3.9037892005010426,3
C0077,6.238051150148658,8
C0032,5.827945117276624,7
C0059,6.8674852154532795,9
C0050,2.5556757206762075,0
C0009,5.145049630144819,6
C0096,6.348019483846138,8
C0035,6.562203951867629,9
C0098,5.96350221982186,7
C0092,4.448516375942715,4
C0084,5.604919323852329,7
C0058,6.824949591125219,9
C0045,5.240158452374504,6
C0008,6.404831685112001,8
C0093,6.174827228410347,8
C0019,5.289478417880832,6
C0053,6.607001475840135,9
C0070,6.371133100172137,8
C0063,6.873701991657253,9
C0017,5.406723240391823,6
C0070,4.355939299910563,4
C0037,6.865588630820247,9
C0014,6.662238298691035,9
C0035,4.782227913106947,5
C0069,6.863479410032022,9
C0021,6.3718853141098855,8
C0011,6.6362221082697275,9
C0070,5.716369590161673,7
C0012,5.303603370977274,6
C0037,5.679523934509421,7
C0060,6.148404191298887,8
C0076,6.74984922321596,9
C0074,6.636471352339992,9
C0049,5.2428046566177775,6
C0065,5.8667513029343406,7
C0027,6.757827337499084,9
C0014,5.968707559985366,7
C0039,6.620646375570927,9
C0034,6.6160517981623554,9
C0065,5.26749726920815,6
C0010,6.412540502730294,8
C0026,6.689947467257446,9
C0060,6.8895403905612325,9
C0072,6.701321341230875,9
C0035,6.015010160682996,8
C0054,5.022168529909929,5
C0041,5.2462342866778116,6
C0025,4.298101399736121,4
C0095,6.261319913844147,8
C0001,6.546053435614996,9
C0083,6.378392227217688,8
C0027,6.020100593644314,8
C0088,5.918947616268805,7
C0029,6.487059774978929,9
C0083,6.732127270328582,9
C0007,6.5267730053648965,9
C0076,6.223310125716092,8
C0082,6.662800584653812,9
C0008,6.828614664300341,9
C0061,5.666530488953312,7
C0047,5.569908166099873,7
C0039,5.955630094098766,7
C0077,6.252462493973161,8
C0040,3.408834808791367,2
C0093,6.788712700434535,9
C0030,5.90184066959963,7
C0057,5.05790048656337,5
C0017,6.858743590277957,9
C0100,6.658190747310127,9
C0046,6.739845373663468,9
C0014,6.074172929480874,8
C0074,5.7420411867732915,7
C0077,5.830796844208857,7
C0007,5.792678186282782,7
C0080,5.720311776607412,7
C0093,3.001217203784561,1
C0064,6.781636346073069,9
C0042,5.682899263739777,7
C0070,6.728568802683655,9
C0043,6.754032840779677,9
C0056,6.632541816001757,9
C0090,6.334859197015177,8
C0003,6.716061943941175,9
C0100,4.799008502909713,5
C0088,6.540337118510875,9
C0087,5.843051541965209,7
C0068,4.135486505553276,3
C0033,5.9909644220663,7
C0096,5.241482429795498,6
C0064,5.795358418143411,7
C0004,6.334220570749482,8
C0062,6.6954651159884655,9
C0050,6.717623300096205,9
C0052,6.180430646620605,8
C0027,2.615934912194404,0
C0092,5.171335904787247,6
C0048,6.429122525704993,8
C0093,6.8741157619379,9
C0099,3.977997994351679,3
C0009,6.703433481908515,9
C0009,4.835726197017755,5
C0092,6.265396265254297,8
C0014,6.8462627806698215,9
C0027,6.088999522944514,8
C0041,6.668507751919369,9
C0063,6.4046332396011785,8
C0066,6.629059376359994,9
C0065,5.337153390333235,6
C0005,6.903546434208082,9
C0008,6.106243073744067,8
C0096,5.797181738914751,7
C0024,5.746841964116648,7
C0023,6.89204247693747,9
C0028,5.85573073092826,7
C0043,6.626293818343412,9
C0063,5.43079195094741,6
C0094,6.046165777878069,8
C0096,6.747105190348219,9
C0024,6.114787763139981,8
C0013,5.210687616587062,6
C0087,6.583713463562835,9
C0066,6.221126805409307,8
C0015,6.621192579798272,9
C0038,6.8770176822352695,9
C0074,6.907705277732095,9
C0044,6.190684190302818,8
C0030,6.8590166134866255,9
C0020,6.585039980269718,9
C0030,6.844474633054395,9
C0022,6.8774816212923096,9
C0028,6.490025263453901,9
C0052,6.7317576837248705,9
C0095,6.600074560023666,9
C0075,6.737536190975814,9
C0085,5.614550452038975,7
C0021,6.5869988988009265,9
C0097,5.371707223776088,6
C0008,6.837365003008744,9
C0017,5.579125870056645,7
C0042,6.884916447078103,9
C0046,6.388981485366972,8
C0048,5.607124720614766,7
C0046,5.865305908812872,7
C0078,6.488900933754956,9
C0080,5.675760158082435,7
C0021,6.896067239186946,9
C0012,5.85188633785286,7
C0053,5.365321595328511,6
C0084,5.62021968988551,7
C0078,5.5782192516808555,7
C0056,6.272254171115009,8
C0049,5.298517346550703,6
C0040,5.717356594683319,7
C0020,6.438423424045506,8
C0043,6.269512863591478,8
C0063,6.466580088239893,9
C0092,4.310664888188185,4
C0005,3.8084386891715756,3
C0022,5.533705644278683,6
C0018,5.765002997319826,7
C0061,5.926179080409352,7
C0073,6.7918729358647285,9
C0077,6.571471024691139,9
C0055,6.091015721169561,8
C0038,6.4476702969193305,8
C0088,6.852538508344207,9
C0053,4.830311739964974,5
C0078,5.655956845173597,7
C0068,5.236601524567384,6
C0055,6.087206451887485,8
C0001,6.885918584372963,9
C0067,6.532552609000861,9
C0029,6.710803216382034,9
C0021,6.3307364324813475,8
C0025,4.579544638349119,4
C0081,6.749474415007957,9
C0029,5.412806093032734,6
C0063,6.221146675261775,8
C0016,5.901485133488458,7
C0079,6.842597899724709,9
C0014,6.014717098918132,8
C0062,6.585039980269718,9
C0001,5.633896347192034,7
C0039,6.874374281449807,9
C0054,6.375229228236807,8
C0100,4.7043818360590395,5
C0078,6.679234797855103,9
C0088,6.7248175323822315,9
C0045,5.8923345812007915,7
C0016,6.246997841223843,8
C0021,4.619171705623905,4
C0085,6.830009930357284,9
C0051,6.1576355496612,8
C0024,6.5185866588408645,9
C0062,3.906608372726647,3
C0063,6.6140283062124645,9
C0072,5.86952287630274,7
C0015,6.562825376928232,9
C0064,4.50413364181032,4
C0027,6.700927892152864,9
C0014,6.506799986351801,9
C0069,5.432323646395771,6
C0017,6.191626022030268,8
C0081,5.728344997484453,7
C0010,6.409944592293641,8
C0095,6.1348503501438705,8
C0020,6.677964684946134,9
C0007,6.6879685871055266,9
C0038,6.701849794779203,9
C0019,6.204234477994631,8
C0035,5.885909568098939,7
C0015,6.41463858899692,8
C0057,6.661854740545311,9
C0051,6.449300701953266,8
C0061,6.350012735428395,8
C0018,3.0421386463681466,1
C0081,5.747129279159567,7
C0070,6.159306782637103,8
C0091,5.039870419364591,5
C0096,3.9706692008608795,3
C0099,5.419782503829213,6
C0056,5.887769310769217,7
C0088,6.510317862561202,9
C0016,6.137791846803555,8
C0047,6.7672510611887295,9
C0049,5.817676476332267,7
C0075,6.854143509533488,9
C0030,2.73696154459663,0
C0040,3.4005304926744517,2
C0034,5.787112082243206,7
C0002,6.695700024653347,9
C0029,6.170948749081776,8
C0065,6.178566327074926,8
C0082,5.61633463879589,7
C0036,5.802933752836283,7
C0086,6.431991089523378,8
C0081,5.361526879945921,6
C0089,5.470925231154352,6
C0039,6.439222567406397,8
C0045,6.672172176274337,9
C0057,6.740779373081113,9
C0039,6.515808386674881,9
C0093,6.778762144297765,9
C0029,4.746756550049962,5
C0066,6.797315217581012,9
C0023,6.654010757558053,9
C0034,6.272122004622799,8
C0065,6.2416589038985055,8
C0077,6.613182855825602,9
C0024,6.829599123981846,9
C0009,5.058536174080804,5
C0047,5.991289531793695,7
C0095,5.410529357154965,6
C0030,6.827000651287002,9
C0043,5.7254134947824955,7
C0092,2.935451342669061,1
C0042,6.568639551415506,9
C0089,6.234175403914721,8
C0100,5.3992932838880385,6
C0049,4.2296036282257905,4
C0068,5.494459642359303,6
C0043,6.38489081160439,8
C0090,5.441464875766521,6
C0081,6.547660207354412,9
C0044,6.8794998270105046,9
C0029,6.542169321056163,9
C0056,5.969039985544281,7
C0095,6.492285288532899,9
C0032,5.487200681177132,6
C0090,4.128745988939433,3
C0046,6.850676861942359,9
C0092,4.921002301856218,5
C0042,6.6952177840801514,9
C0049,6.4315564993592,8
C0030,6.506874646090079,9
C0075,6.401502517061281,8
C0074,5.619422126038128,7
C0091,4.598447640227264,4
C0054,6.69370773329316,9
C0035,5.993188061004256,7
C0012,6.690531670178918,9
C0025,6.770823826986912,9
C0036,6.827726737874921,9
C0038,6.835109314497258,9
C0004,2.485739636091892,0
C0026,5.893989525724146,7
C0099,6.675961925760257,9
C0044,6.845560675389019,9
C0041,6.014472815156902,8
C0100,6.62731359818585,9
C0083,6.765200440099886,9
C0028,5.125688681724982,6
C0058,6.57553598576262,9
C0027,4.681482868837255,5
C0059,5.625929035451337,7
C0090,6.321721077618392,8
C0071,6.166908339544771,8
C0048,6.845092331190055,9
C0062,4.155909917880256,3
C0057,5.852374878706028,7
C0041,6.850602747477828,9
C0089,6.867818309378436,9
C0001,4.113166316462689,3
C0089,6.121637180410288,8
C0031,6.598100225719949,9
C0098,5.326564629486139,6
C0013,5.99028885625426,7
C0079,5.888323788188469,7
C0073,6.158460937799191,8
C0091,6.65078344916977,9
C0097,6.655556173775688,9
C0094,6.482082361502622,9
C0042,5.64781159071754,7
C0097,6.78918568406911,9
C0035,3.3628029936748436,2
C0044,6.845305242108932,9
C0061,6.48122484671154,9
C0067,6.905011518311074,9
C0038,5.037407044593683,5
C0061,6.6982557235831655,9
C0050,5.950955003769772,7
C0047,6.352455165114317,8
C0013,6.726461194158028,9
C0018,5.908626268798978,7
C0083,6.571932831202421,9
C0043,6.432425490900987,8
C0026,5.247497644218062,6
C0025,6.828484773084051,9
C0047,6.037178556188662,8
C0017,6.3342383158762265,8
C0002,4.90645926184609,5
C0024,6.835926246533103,9
C0083,2.9601050959108397,1
C0048,6.585950940843957,9
C0014,3.996547960497834,3
C0081,6.535516994972189,9
C0027,5.698602414614659,7
C0057,6.103318931882124,8
C0086,4.255187087338931,4
C0007,6.793925668232931,9
C0069,6.855598453964572,9
C0028,6.250708564046914,8
C0096,6.890670155924323,9
C0081,6.1300736513074545,8
C0027,6.064180479395057,8
C0089,5.5675808534758,7
C0094,6.456942325122317,8
C0082,6.268868985148629,8
C0023,6.808951001923535,9
C0049,5.836038053776671,7
C0081,6.2690773441329695,8
C0070,4.973279507552487,5
C0083,5.907212994660391,7
C0033,5.880281558147221,7
C0064,6.287523931689216,8
C0009,4.779963476361254,5
C0017,6.697552631800728,9
C0090,5.0082324094799455,5
C0052,4.843556966714995,5
C0001,5.731365215741929,7
C0037,6.675104173774572,9
C0063,6.840664169427638,9
C0024,6.1568730477709535,8
C0068,4.35799005684564,4
C0094,6.184890883634043,8
C0085,6.331074712420122,8
C0090,5.514677965565414,6
C0006,6.513378467859393,9
C0021,5.920290727653457,7
C0045,5.604404030675922,7
C0093,6.580098075542155,9
C0087,5.6652495249394175,7
C0026,5.493472881322077,6
C0090,6.4775106795097495,9
C0052,6.592277116465131,9
C0083,6.322044458024357,8
C0073,5.988585406357139,7
C0067,5.917952551171302,7
C0044,5.342669124118538,6
C0093,2.477378383367209,0
C0082,6.291458022273912,8
C0089,6.62685019080938,9
C0099,6.668317189824134,9
C0016,6.730862957183067,9
C0084,6.319652564141498,8
C0055,3.6200651381135764,2
C0011,5.968707559985366,7
C0096,6.524765693389142,9
C0086,5.689277788453319,7
C0057,2.4765384001174837,0
C0049,6.31884197966574,8
C0056,6.215587618535692,8
C0083,6.598522652499912,9
C0057,6.381646798351629,8
C0004,6.857219592274243,9
C0074,6.85953095469512,9
C0075,5.979594374537495,7
C0025,5.225692908827035,6
C0079,6.317254935382334,8
C0037,3.8766030601968855,3
C0008,6.4378796415451,8
C0003,6.870312983506267,9
C0006,2.7073833121145063,0
C0010,4.9690491187753265,5
C0048,3.6301904577652566,2
C0096,6.491269667590507,9
C0032,6.738756577503976,9
C0017,6.787111906459793,9
C0097,3.891412051524022,3
C0046,5.746299032592525,7
C0077,6.557388965152966,9
C0073,6.866151729127062,9
C0054,3.0022112396517002,1
C0011,6.699734302938037,9
C0011,6.428056806243558,8
C0009,6.635710307309755,9
C0028,4.375002019736917,4
C0078,6.816615391408727,9
C0017,6.141886856621021,8
C0044,6.185158690196904,8
C0081,6.641103837690993,9
C0046,6.010752336015266,7
C0073,6.30609278854437,8
C0006,6.87101867786613,9
C0035,6.4089735027042725,8
C0090,5.572610201880802,7
C0033,4.470151974310003,4
C0076,5.1813340110622175,6
C0050,6.219217458979092,8
C0039,6.128112951799098,8
C0067,6.774303883157785,9
C0043,5.178012403504388,6
C0032,6.2981033009092515,8
C0075,6.643985026576669,9
C0070,6.431250563394042,8
C0098,6.224657434275193,8
C0081,6.848047736519852,9
C0003,6.8042042363512305,9
C0098,6.37528032381109,8
C0001,4.218624962732438,3
C0025,6.8874403204667285,9
C0061,6.553064080404557,9
C0025,5.981010089204123,7
C0053,6.476956978155954,9
C0079,4.716174744031003,5
C0007,6.796197824119945,9
C0094,5.111746795464668,5
C0079,3.42816382989197,2
C0086,5.721098352421432,7
C0074,4.580877493419047,4
C0085,5.700677659702722,7
C0036,4.1878349053094395,3
C0018,6.655993607845911,9
C0060,3.641525757730466,2
C0100,6.142854276158801,8
C0012,6.762047193283999,9
C0026,5.67394163264518,7
C0074,5.87363776049454,7
C0009,6.77864836959431,9
C0092,6.678442738522398,9
C0039,4.142658422500651,3
C0080,5.70224796456425,7
C0006,5.252011613671526,6
C0022,6.487075005067492,9
C0083,6.567431635204759,9
C0025,6.680879772578249,9
C0089,6.287207790836535,8
C0035,5.320567975482857,6
C0034,6.804437120736276,9
C0008,6.709097001691973,9
C0086,6.675104173774572,9
C0091,5.866014696390566,7
C0003,6.034356397996796,8
C0040,6.121220070100518,8
