sample_id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10
1453,-11.338087751638533,0.5222753073460917,-1.8060375135602387,1.1910529089187892e-05,0.9635439755158024,-19.676175503277065,-7.784689470577648,-22.64226259492167,-3.0632751552329403,-7.432796115987215
1454,-4.445566523223319,-3.050381856264931,-3.5929630223078437,0.011730458570949398,2.714297954085225,-5.8911330464466385,-3.603895418289395,-35.15074115615491,0.4730169444816976,2.8702851699593035
1455,-2.8062010026064588,0.7847463175557636,-1.4543450259311168,0.060434146002932336,1.5230910829104174,-2.6124020052129175,-5.242177045940349,-20.180415181517816,-2.6023382770338728,0.374034841978125
1456,-1.6199246906304126,-8.742116970444393,5.117876079067905,0.19791360327109028,1.3741790173712884,-0.2398493812608251,-0.44943817998029356,25.825132553475335,-2.8559371318487536,0.8803759007100433
1457,0.9452480427412464,0.31346194611866496,9.937653112995694,2.5734516254244415,2.404276375530497,4.890496085482493,-7.178582301444004,59.56357179096986,-4.678015633696033,-4.422178519950164
1458,-8.519062721916562,-5.696099393584916,-0.8818011182427195,0.0001996264431966567,0.028967383604955987,-14.038125443833124,-4.733964867286899,-16.172607827699036,-3.0563667460131327,-9.92075587121337
1459,-2.110290795755276,1.5246169055127123,8.35486523160055,0.12120271607294056,-3.8971672168797475,-1.2205815915105518,-4.629442964783044,48.484056621203855,-2.6037082918048013,-2.2844337517907127
1460,-3.827269464595807,2.072247145889576,6.445782380308437,0.021768975509181956,0.7567317239854519,-4.654538929191614,0.09617299893065212,35.12047666215906,-3.3397950671164685,-6.152492701432505
1461,-4.5449882392065035,-3.6285158951759593,-6.749697540662146,0.010620297618644955,-2.6638356095473323,-6.089976478413007,-2.7877505776574054,-57.24788278463502,-3.787641907496396,-4.874879717901433
1462,-6.690510970321716,-5.572674151199836,2.9384767779826393,0.001242647654639882,2.8854751261272673,-10.381021940643432,-10.022130563434992,10.569337445878475,-3.905086219163101,-0.7448249400232514
1463,-6.819130369974689,-7.485461089879585,3.7385382942682464,0.0010926707285029331,-1.6731003288804072,-10.638260739949377,-4.024201335741025,16.169768059877725,-5.782951811064748,-10.240622354451375
1464,-2.3647326366992036,-1.320946957192771,0.7375796399128629,0.09397442232172774,4.8858881622470145,-1.7294652733984073,-2.1425508740954013,-4.836942520609959,-3.891890501413762,-2.7063634487488417
1465,-5.421446381396748,-2.3926904346599067,9.232792639963188,0.004420747933885338,0.9093649123437573,-7.842892762793497,-9.100457737228789,54.62954847974231,-1.8783244823366605,-4.7366287429454275
1466,-1.9870319057934522,1.9936185418030208,3.5994939487621886,0.13710175305686687,3.7885785692438265,-0.9740638115869045,-6.005721223110905,15.196457641335321,-1.637106805777557,-3.6820214545407275
1467,-6.8977101972751615,-0.24002208544189463,2.1326742421927696,0.0010100957028962394,3.205321425547384,-10.795420394550323,-3.8761693363794536,4.928719695349386,-6.747833838215907,-4.193425883085336
1468,-3.009967373015184,-0.2110537245619093,6.378911133803077,0.049293287025552905,-0.24928182177250524,-3.0199347460303683,-3.517780469641255,34.652377936621534,-4.075639787425395,1.0673909105062882
1469,-8.454239401687511,-5.342983178080312,-2.135717803651704,0.00021299552503785133,2.0661021080884563,-13.908478803375022,-3.084550041265558,-24.950024625561927,-2.2392795910855683,-8.048484976093068
1470,-1.6578132701643835,-6.399750430944545,7.962259406057958,0.1905552176158546,0.911362065864471,-0.315626540328767,-4.835871883141005,45.73581584240571,-4.084248482238084,3.558739726989046
1471,3.1264559263637004,-4.475561087459736,-2.273125234700248,22.79305595885984,2.050535304913688,9.2529118527274,-7.690961332915471,-25.911876642901735,-4.025281691982678,1.6920096115619545
1472,0.3796817587176222,-2.9422918353568965,-3.6974263649205366,1.4618193041517011,6.919420957296869,3.7593635174352444,-7.224201304301351,-35.881984554443754,-1.873910049588926,0.24964943887629598
1473,0.11344284112741532,-3.225288132936118,-3.0230720463711407,1.120127861816808,1.5629329756264325,3.2268856822548306,-0.4966784339001378,-31.161504324597985,1.5117047781465849,-5.040177233724341
1474,-1.700701804682059,-6.336581665351257,-2.937071887796357,0.1825553608782377,2.4420565849466342,-0.401403609364118,-1.873833660464153,-30.559503214574498,-1.4200049314070728,-2.9605407664575942
1475,3.46209959026484,-1.348869893752545,-0.42270880406382716,31.883849306980228,0.2884784478739162,9.92419918052968,-1.0956873885380927,-12.95896162844679,-2.9575527391522605,3.84973814786131
1476,-5.613798489642045,4.657542110043639,4.419542010905043,0.0036471892021995396,0.10567474229505569,-8.22759697928409,-3.3832076899308356,20.9367940763353,-5.388832828697466,0.5874820883273526
1477,-5.6771281967498854,-3.508227545522276,-0.37950209647220934,0.0034233756013536455,1.6378493984472762,-8.354256393499771,-2.3446778609817995,-12.656514675305466,1.2252846273339988,3.6818454649197196
1478,0.9560702420419869,-2.397469455509862,8.652569836669075,2.6014532782437874,-1.0933358520556262,4.912140484083974,-3.837603596077772,50.56798885668353,-4.148509919548584,-10.514020661244711
1479,-4.32154086159696,-1.8245910879042584,6.341949959677459,0.013279406043196844,1.7961989634845725,-5.643081723193919,-0.14801763849915694,34.393649717742214,-4.98271128738817,-2.361795673227963
1480,-5.983682408049096,-7.169159234119901,-0.8491069551205523,0.002519531246515063,1.7778404832522199,-8.967364816098192,-6.285929099574977,-15.943748685843866,-5.246802018990788,-1.8280325456345907
1481,-5.307226316857076,0.09043631314779921,8.909546959935962,0.004955653084005553,0.4690624674230569,-7.614452633714151,-3.071409301732503,52.366828719551734,-1.7708985140204938,-3.6097591850835964
1482,-1.8030438826520285,0.05638557476806527,6.1927609988215355,0.1647965027923682,-1.9833791070658493,-0.6060877653040571,-2.324922070688788,33.34932699175075,-3.5189575827743624,-16.56984132447326
1483,-2.0857707611501066,2.4803124781152412,7.337493496816878,0.12421134598112572,2.706640369331555,-1.1715415223002132,-4.743342675072234,41.362454477718146,-3.3453314433516335,-1.9466093151834811
1484,-8.037731182449484,2.7622354588452813,2.446960853457366,0.0003230410404974486,1.504209391401719,-13.075462364898968,-3.5617083624261365,7.128725974201561,-5.4052871219347525,-1.8021007551090162
1485,0.8647435021839796,3.4744281418363556,3.8607354101133486,2.3743969802235108,4.844922358793951,4.729487004367959,-4.15476140576986,17.02514787079344,-1.8167570008256195,-4.710717168061486
1486,-1.8947350767313187,-0.8205326023382002,-2.8669693270682135,0.15035816314652584,3.891922774912278,-0.7894701534626374,-9.279989292037456,-30.068785289477496,-1.127356761207056,-7.763266654602552
1487,-5.910356152692049,-6.923815505407167,1.6897448716993466,0.002711221106718261,-3.194607746237798,-8.820712305384099,-8.473571791536031,1.8282141018954263,0.6546254531775539,-3.3577634979635933
1488,0.3713074205381681,-2.557359523934896,5.148370303784661,1.44962865051324,-3.365882530353413,3.7426148410763362,-1.2264982822765478,26.03859212649263,-2.53824701360705,-6.306146695953032
1489,-7.950237373065876,-6.516358693355448,-0.797980671641763,0.0003525784620637796,-0.4989986027262443,-12.900474746131753,-7.279911186696815,-15.58586470149234,-3.3569083100047425,-3.12841817989227
1490,-4.234437729692071,-6.13771810135888,8.651423466722168,0.014487954054408177,4.473795160160995,-5.468875459384142,-3.3712581338914873,50.55996426705518,0.3406551670790581,1.0861077821728524
1491,0.44090390802260604,-4.19086759617942,0.7757936729804318,1.5541113575335659,-1.5695919353822179,3.881807816045212,-3.2837169458417206,-4.569444289136977,-1.5349683268203353,-2.3855374216463803
1492,-3.175408858513102,1.5984972984700834,0.7737100230181708,0.04177701970245292,-4.808278604651375,-3.350817717026204,-4.4788137473740495,-4.584029838872804,-4.293589418066257,-7.742700067570353
1493,1.2909091755102544,1.7588715040012484,0.15918808089712932,3.6360908982092863,4.374734095376822,5.581818351020509,-2.8158661090445873,-8.885683433720095,-4.932938992831437,-6.812329418149056
1494,-9.2509577762232,-2.6619738280978287,2.9104786722412044,9.601964267551258e-05,3.784620162360284,-15.501915552446398,-7.002433368461798,10.37335070568843,0.00797046151323233,-3.2475228790602633
1495,-5.118980943733957,-4.69524231615541,2.6180669824675618,0.005982115902614619,0.3378617524377656,-7.237961887467915,-1.263283075516017,8.326468877272934,-1.4428489651790244,-5.175439066464373
1496,-4.286395393648095,-2.3658915967361955,2.549974040554784,0.013754415300548063,-2.552056329530149,-5.57279078729619,-13.778378946836996,7.84981828388349,-2.3891798692739363,-2.424323839498078
1497,-6.519211981832647,0.032225799612086714,0.12697103527288744,0.001474830838053619,2.0669777940825567,-10.038423963665293,-2.95836558112996,-9.111202753089788,0.05768505318301065,-4.3246793476287415
1498,-2.511252305311303,-5.44687926024185,2.26573455348421,0.08116653029187085,2.671533067120137,-2.0225046106226063,-2.2152969200156587,5.8601418743894715,-2.9304444706525743,-11.161253940585379
1499,-5.062799421217651,-4.939200622907755,5.106584947321191,0.006327820460095944,1.1722850749713205,-7.125598842435302,-6.81962426316125,25.74609463124834,-3.712242671778934,1.8221982538834212
1500,-4.131648002576298,0.8759067082411209,11.715971272431117,0.016056396024707837,4.6113763058716755,-5.263296005152595,-2.9439018910669335,72.01179890701782,-3.095024115696832,-1.098714571980217
1501,-1.636352953317489,-6.799724472788702,-1.3356841466949243,0.19468878818970914,-3.2189814961427077,-0.27270590663497796,-2.9171695490953944,-19.34978902686447,-3.6253531226710782,-11.569360501731587
1502,-1.7615982200301734,-1.6726686421915344,6.5822123916548785,0.17177011788631186,0.47277676307682903,-0.5231964400603468,-5.8668085532894505,36.07548674158415,0.46833901108721143,-0.2997327200438802
1503,-7.51443234870198,-8.538917450384599,7.691224955128972,0.0005451593892592195,1.971035242508012,-12.02886469740396,-1.8611118143298317,43.838574685902806,-4.4373248230237685,0.5658941477552832
1504,1.1526720958006056,1.335209009532067,-0.7260179754898783,3.166643188650732,1.0146918761462587,5.305344191601211,-0.11402488059195282,-15.082125828429149,-0.12281395627375691,-7.114884683917477
1505,1.0514081193112412,-0.15961055132757052,-0.3886928288721956,2.861677866192847,-1.526654199573203,5.1028162386224825,-4.5414741935646585,-12.72084980210537,-4.254422538005473,4.079292404941122
1506,-3.6954778444807967,-2.4818355381828936,1.3505033670517907,0.024835583280219644,-0.9895550318240467,-4.3909556889615935,-6.52645198910427,-0.5464764306374654,-1.7771857986709865,-0.23220145886171983
1507,-0.07980011162991651,-5.6058315993156,10.036148869042412,0.9233008850514645,-2.237445574063499,2.840399776740167,-3.7541629848189157,60.25304208329689,-4.766128590194935,1.2514108651673066
1508,-5.65589286148132,-2.6666710866753247,2.671003111296754,0.0034968494903293013,2.9610335251730255,-8.31178572296264,-4.148607744262114,8.697021779077275,-2.211668991910959,-0.016431275383466115
1509,-4.157782415647561,4.647188290002367,-0.43663441139353765,0.015642207401079935,-2.0973692660294265,-5.315564831295122,-1.245196615760705,-13.056440879754764,-3.663388858461137,-2.378958644230983
1510,-4.975517732487309,-6.491729579720197,2.493081452920193,0.006904943100504255,-0.8595667194518755,-6.951035464974618,-6.531366665342183,7.45157017044135,-5.063152781810466,4.264523028858042
1511,-3.0562541544772897,-6.994299615376328,-0.9023415098374916,0.04706365864334883,2.5612425018128473,-3.1125083089545793,-4.310112619409955,-16.31639056886244,-5.390148033685904,1.4730108554602155
1512,-1.0165617838449967,-2.356518180719318,5.962173691143656,0.36183687732253367,1.470689093454301,0.9668764323100065,-8.100454000901728,31.735215838005594,-1.1317397530803976,0.5534736945257683
1513,-2.67688598264559,1.5527370739075042,-3.441403471886984,0.06877699378354364,-0.6559702041168534,-2.3537719652911804,0.26526419291716063,-34.089824303208886,-1.6351295521677272,-6.280548304586566
1514,0.5830632549640757,-1.3637155800276042,4.738211186296974,1.7915179100754826,-0.8287924251932637,4.1661265099281515,-6.160364872243397,23.16747830407882,-4.797782192789164,0.503271862642102
1515,-0.22385231918838455,-5.574954542106019,-0.6839467841541511,0.7994331865939549,5.179728279784398,2.552295361623231,-2.0385563799701436,-14.787627489079057,-0.48112306254844306,0.41583363464580136
1516,-0.7277162359576765,-3.2224911700263448,5.159745938032804,0.4830108141876828,-0.8634905577247616,1.544567528084647,-1.7223909977343794,26.11822156622963,-0.8637193235490002,-7.900655997744844
1517,-8.089034033933778,0.6299010080942495,10.503447729190949,0.000306886055518839,2.4563770103573805,-13.178068067867557,-1.3194546073805222,63.52413410433664,-5.205380079580202,-5.5797741352723715
1518,1.8350053275821168,0.7615391147939974,0.38691703443225123,6.265167523541259,-1.0282206606146747,6.6700106551642335,-5.935926595325345,-7.291580758974241,-3.9103634358326227,-2.055022511484208
1519,-4.5754885422887694,1.18629203527543,4.617320424491356,0.010301265344731914,-0.10759158239372368,-6.150977084577539,-2.623945808827177,22.321242971439496,-2.7452964245814013,7.2864695212222275
1520,-3.379733042357385,-2.953233198931981,1.794010993953591,0.03405654517617977,0.7900925684905549,-3.75946608471477,-3.945216878809831,2.558076957675137,-5.109122131469894,4.668932001703866
1521,1.3371089763126172,-5.641605600540037,7.794095233164558,3.808018504577322,-1.4247888627428078,5.674217952625234,-0.5610044397900347,44.55866663215191,-0.4799373297889038,-2.8606628480965486
1522,-1.7098892749829264,-4.566377705513629,-0.07211398642216027,0.18088582009384854,1.527809207411944,-0.41977854996585284,-9.891048129633475,-10.504797904955122,-5.584177639530971,-1.4276954650285072
1523,-1.1557695512692914,-1.0883665495231925,0.8203960378049184,0.31481517724204267,-3.0676890909515313,0.6884608974614173,-2.3897227273885013,-4.257227735365571,-4.249312586761798,6.756314765181389
1524,-0.8833440203619007,-0.6003049462631591,1.748794470087729,0.4133981857454008,0.7741531645668291,1.2333119592761985,-5.649497601471673,2.2415612906141025,-0.8967984625373311,-0.7526513839461175
1525,-4.516792325486153,0.35882124069480614,2.278270874208993,0.010924008191741625,-1.399725275185948,-6.033584650972307,-2.7841774490116333,5.947896119462953,-6.970233729837997,1.8154775678537947
1526,-4.803802688779781,-1.6859806976107583,2.5166424870252517,0.008198511309794035,-0.06105698237116286,-6.607605377559562,-6.029230181388169,7.6164974091767625,-2.5278070163488238,-11.378563807568906
1527,0.16049953697414,-2.0356634007393826,-0.8079179590568564,1.174097229503111,0.8896059365458938,3.32099907394828,-4.235752089412311,-15.655425713397994,-7.782367900983012,-4.285774402178769
1528,-1.1872074424379608,0.8332986995000731,4.549989340900693,0.3050720067793367,-1.0352126360762557,0.6255851151240783,-0.5290549895681296,21.849925386304847,-1.5057869400589858,-0.8628947860388125
1529,-8.475870811287304,-2.3448462301108277,1.4020751256401816,0.0002084376064213418,0.21485618081147417,-13.951741622574609,-7.0062390290057275,-0.18547412051872847,0.5080678324356915,-6.707430864325145
1530,-2.1970753419080844,-5.108666870179274,1.4231895684686948,0.1111276940626995,-0.17671392824540155,-1.3941506838161688,-5.695314716664793,-0.037673020719136474,-1.7526476442506516,-9.386817919303144
1531,-6.545853549150584,0.9716956830268018,-1.56872943223369,0.0014360578133828805,1.1478175832855677,-10.091707098301168,-6.204757816568428,-20.98110602563583,-11.015346260214917,-6.479565096868371
1532,-2.0353910079279083,1.1382407939368218,-2.284230013904664,0.13062939538772772,2.5904620838697396,-1.0707820158558166,-5.5840602255088365,-25.989610097332648,-3.070766843813234,-7.612232002869823
1533,-8.979447283784758,-2.273122771286187,-0.10180314512689481,0.00012597245528193156,-1.109511440739987,-14.958894567569516,-6.289917746947506,-10.712622015888265,-2.66901987699601,-5.973987269443256
1534,-4.434675252492178,-2.2923280636332004,5.821678316583966,0.011858916435937502,3.9137801669136985,-5.8693505049843555,-6.965417949196814,30.751748216087762,-0.28950146770971674,-5.197674657499985
1535,-3.5256693387100464,-2.181209721853856,-2.8894404653151184,0.029432100730298155,0.9411671737067078,-4.051338677420093,-0.8530604676551348,-30.22608325720583,-3.0981486381530345,-7.993731689740241
1536,-7.676251191287728,-0.8969593324710496,-2.9298462559881138,0.00046371000456485846,0.5137017829708942,-12.352502382575455,-0.9766289079426569,-30.508923791916796,-5.193959915476929,2.8768683542764215
1537,-4.838387789740583,-3.3963640598530604,5.009436099111564,0.007919812166875926,-4.684301465157048,-6.676775579481166,-4.107769066761614,25.066052693780946,-2.4984455253829427,-0.5072332436951603
1538,-3.9714065815231763,-5.522169014266732,0.902703144738646,0.018846904774349554,-1.6158204033875,-4.9428131630463525,-5.388687951949716,-3.681077986829478,-2.5987995996346327,-7.902064129796679
1539,-10.981453397029842,-5.540896964883629,2.4898875943760848,1.701435094086121e-05,3.583908625212289,-18.962906794059684,-3.299047307368741,7.429213160632592,-2.978431320709309,-5.63380939202959
1540,-5.657410317258837,-3.6409574083656135,-0.9195238159227959,0.003491547199880185,-0.035770164813571315,-8.314820634517673,-4.5181272664836065,-16.436666711459573,-1.3800072930282794,6.6763155674657595
1541,-5.30644245269827,0.30197337417467374,3.7631976981141673,0.004959539165722689,-0.6023503945828315,-7.612884905396539,-4.856077345057223,16.34238388679917,-2.7717452470321065,-6.051345050364295
1542,3.2872170842605417,1.3751081072195404,2.501441567424532,26.768266075672653,4.793279828562307,9.574434168521083,-3.7525145347642836,7.510090971971724,-4.874744592036419,3.369872261027374
1543,-9.384124045038382,3.9487617447512795,6.525617588288622,8.404786961763949e-05,3.6832680305204195,-15.768248090076764,-5.679978944881866,35.67932311802035,-4.135208471433085,-2.938685617948191
1544,-6.668616128338604,-3.8426547640544304,2.091427730240346,0.0012701552672102806,1.7470170924238713,-10.337232256677208,-2.642841586238312,4.639994111682421,-0.9016782850450062,4.902694185544142
1545,-1.3026732091530584,0.2780431675256101,-5.092071756303998,0.2718042314457889,0.5261427088528495,0.3946535816938832,-8.110679303613235,-45.64450229412799,-5.300857362120875,-5.929693467157686
1546,-1.5029309438166956,-3.6231018507349946,4.121198137805444,0.2224771356417746,0.48035304863466266,-0.005861887633391127,-4.475434990529056,18.84838696463811,-5.031248682545984,-0.85756579176577
1547,-1.9847328941153488,-2.366282962088988,2.809908752027163,0.13741731418860623,1.4083235107660892,-0.9694657882306976,-2.1533786043135943,9.66936126419014,-7.255394878794748,4.8934221191166625
1548,-1.6685697790845573,-6.133094843329776,1.6541173274691796,0.18851649315380076,3.2247978977005958,-0.33713955816911456,-2.491944576771253,1.5788212922842568,-2.198049677835312,-5.454567186303529
1549,-2.339253664449567,-1.4540573987846699,0.4305039834068123,0.09639955780612333,-1.2310893321180396,-1.6785073288991343,-4.309462900230893,-6.986472116152314,-4.406048685173442,-0.2794140206509752
1550,-8.198934136015048,-0.45419927001628446,-2.739610874109876,0.00027494646938845435,0.6188064386584825,-13.397868272030095,-1.8755957926145381,-29.177276118769132,-3.5363086468988807,0.1564935961749092
1551,-4.911447012450066,-1.8190617022727524,4.549645915220889,0.007361827963667048,0.6291341868943302,-6.8228940249001315,-7.7259664465294655,21.847521406546225,-3.762986206761857,0.9060884087398837
1552,-6.507789160421451,-0.6330236335113626,-2.91551105870973,0.0014917741533295719,3.1477101587039504,-10.015578320842902,2.0179806763376034,-30.40857741096811,-3.444429358050429,-6.362924725296431
1553,0.5862347265463725,-2.523825755396156,8.113140267634183,1.7972086775001264,4.6201991443349435,4.172469453092745,-2.9245761116463367,46.79198187343928,-0.7558469309268654,-7.388607184155041
1554,-1.8487257817592038,-3.503064569827271,-1.8117996825126639,0.15743764848096706,-1.7776746635204792,-0.6974515635184075,-5.89495633845342,-22.682597777588647,-5.844520258593123,-2.2176851496575702
1555,-7.578414465943764,-1.6851350822773974,3.571922001376803,0.0005113713773152003,0.775237352737939,-12.156828931887528,-8.755457398728769,15.003454009637622,-2.403062358209638,0.7057769059601404
1556,-8.183030641421684,-2.371090343547559,13.314258376956873,0.0002793540340211935,0.7678506988958763,-13.366061282843368,-7.64203131445332,83.19980863869812,-4.597008128686399,7.903874112276468
1557,-4.942819636240951,3.1199479176283074,7.230327451176997,0.0071344534215178395,2.727986612033792,-6.885639272481901,-2.0695434516882205,40.61229215823898,-1.872228377649507,2.71514709544636
1558,-5.123960013912425,3.993204433213493,-1.0975654388249065,0.005952404556539858,-1.2009093388571914,-7.247920027824851,-3.3075808416757964,-17.682958071774344,-3.324048492696092,-7.2123991142779635
1559,-7.499309488468231,0.5219143182415387,4.584754883944436,0.0005534664131708381,2.362833778169078,-11.998618976936463,-4.663730135948464,22.093284187611054,-2.459107374265379,-14.197056797147987
1560,-7.5210833788853595,-2.901384260671094,5.044927127171036,0.0005415455489089988,1.627125832651374,-12.042166757770719,-5.153518167074733,25.31448989019725,-1.6605339947428501,0.3342307234017996
1561,-3.16987734687313,0.697917622597497,6.038731935964436,0.042008750092027765,2.7032739763049953,-3.3397546937462597,-8.471598465885231,32.27112355175105,-1.765369142054369,-1.1019618946953256
1562,-2.2916339044133416,-0.338358133591931,4.472251229907611,0.10110113723402968,3.7752753906685825,-1.5832678088266832,-5.5706486965216095,21.305758609353276,-3.63179581045952,-6.555655045702896
1563,2.429735225942869,-2.6337495376080655,2.455801687441427,11.355874940832447,1.0393189853641664,7.859470451885738,-6.762806196317144,7.1906118120899905,-4.0959759349876,-7.592240076062807
1564,-8.31457069662105,-0.5291459057799288,2.0386957136366153,0.0002449220168592256,2.441539905523965,-13.6291413932421,-1.1836042503536581,4.270869995456307,-3.0193000227709055,-2.261891859401528
1565,-2.1520875913166666,-0.07927409435964172,-3.1837116746789977,0.11624124010183115,1.1960026499913443,-1.3041751826333332,-5.924099796130742,-32.285981722752986,-2.624537820069752,-5.479022767191896
1566,-2.927803183980668,-5.497053403388286,-3.022865284761992,0.05351447055545196,-1.088389827617907,-2.855606367961336,-3.239041636877462,-31.160056993333946,-4.275108240126671,-5.406338259807928
1567,-3.4451545227532607,4.40360572974201,6.863268767582042,0.03189983241181489,1.0042012926657446,-3.8903090455065215,-4.36412801299436,38.042881373074295,-4.323867419218361,-7.562318322155234
1568,-4.867815859242634,-4.024169224318691,5.841035325679067,0.007690143313882212,5.8872492734701725,-6.735631718485267,-5.073374245337941,30.887247279753467,-1.3528393086892243,-5.536088020479948
1569,-10.32773120386295,-1.4308626713249408,11.331804657518198,3.271322250427021e-05,2.442813095933874,-17.6554624077259,0.5778134048684462,69.32263260262738,-2.739987877043115,1.1812711122583508
1570,-0.9488298952601633,0.6170849126511486,2.354501846572662,0.3871938158147165,2.241185407164175,1.1023402094796735,-3.0361589725557225,6.481512926008634,-0.49442847672495693,-3.4627695545530695
1571,-1.29586745862624,-3.34749333150313,2.541698125416492,0.2736603722884756,6.183516306753346,0.40826508274752005,-7.283344183374909,7.791886877915445,-2.163464937001484,0.5135259089145037
1572,-3.7268264482329636,-9.290336421459358,1.4658025620014292,0.024069099292280238,3.8072243542780995,-4.453652896465927,-5.169916143786691,0.2606179340100052,-1.2943331326452343,-6.369833534808865
1573,-8.465866427465873,-0.18019132825146333,-0.8704707529593527,0.0002105333621311424,0.018627162329761582,-13.931732854931745,-2.8699416183535384,-16.09329527071547,-2.9618974685832717,0.013996480717816784
1574,-5.616849321164463,-9.073337654916426,5.388309615038781,0.003636079198405404,-0.1461573270786558,-8.233698642328926,-5.12098132071808,27.71816730527147,-6.263794287888951,1.2482108910073908
1575,-8.24067340496033,-1.084506186794869,-1.4646488484403948,0.000263706608311109,3.2887700939101543,-13.481346809920659,-2.4290419546910704,-20.252541939082764,-1.5883814668747025,0.6672031832809528
1576,-7.098469021315989,-8.193111100374185,3.9069454078859467,0.000826369108789115,0.40481661617876763,-11.196938042631977,-2.0578492582960752,17.348617855201628,-0.008662202539921893,1.2644045198753076
1577,-4.326464272675647,2.1232434597614027,0.815924689415489,0.013214186750801535,4.093398693463228,-5.652928545351294,-0.7265146863396663,-4.288527174091577,-6.723482587638959,-1.258734953467
1578,-7.227979887719431,-4.323350477162462,1.6016139920060635,0.0007259859559707926,-1.5710983469872026,-11.455959775438862,-0.3988271461389137,1.2112979440424443,-3.388351298355084,-3.3696801942385366
1579,-3.871451282410286,-3.4576184727501005,2.533157906860756,0.02082811999610219,3.2483088706765004,-4.742902564820572,-4.656205434569059,7.732105348025293,-1.963950043434837,-11.088912882623756
1580,-7.802179028394408,-6.588019287225447,8.003755259935243,0.0004088431268648369,2.6107986402425363,-12.604358056788817,-5.147803688696186,46.0262868195467,-2.9435034464372705,-2.4320580119389374
1581,-4.607063469238003,-5.559848498820125,3.179967116420761,0.009981085078802698,3.5657941255517343,-6.2141269384760065,-8.646635574252123,12.259769814945326,-4.0932781013448,-4.677654823826089
1582,-3.6655765261293487,-2.6736561594684964,0.13780765697833042,0.02558941406431732,-0.10097697541379946,-4.331153052258697,-6.450880297148011,-9.035346401151687,-1.1543497478132578,-2.4315879350738516
1583,0.6611245654838793,0.9561475529357768,4.704971982513971,1.9369693589536778,1.2012759435244451,4.322249130967759,-5.4335933866543344,22.9348038775978,-8.742135393438788,-6.850609154117329
1584,-6.086299126909278,-3.1810952373303323,6.378644454948866,0.002273808438906005,0.04035587940050611,-9.172598253818556,-5.267337977284371,34.650511184642056,-2.2778728704372004,3.324154658431678
1585,1.756675618916396,-3.1771312127987823,2.1133372846104557,5.793146720021425,-2.2741558976975984,6.513351237832792,-0.26986113126957045,4.79336099227319,-0.03832686491342674,-1.8722833707881457
1586,-0.14939652378786272,1.7238755342301855,-1.5160838559610443,0.8612275499737974,0.5445009108739179,2.7012069524242746,-10.614587647683752,-20.612586991727312,-1.3470439300146089,-0.3740363837003544
1587,-2.344991927296234,-0.22874104281158947,1.5304523256171711,0.0958479758796914,1.1840521476961245,-1.6899838545924677,-0.9182948697263527,0.7131662793201983,-6.260101583066557,-4.141007058215149
1588,-0.0938933758860423,-3.5433457956968732,7.578716055227594,0.9103798255082923,1.1468613685220337,2.8122132482279154,-5.914282568874869,43.05101238659316,0.2515546863929661,1.1060997970528148
1589,-1.8198186984814604,4.72376245521672,3.8266452365930554,0.16205512911164124,1.7790088277250065,-0.6396373969629208,-1.2612042862622905,16.786516656151388,-0.7494258913711285,-4.768279546042443
1590,-0.44767445680732765,-5.239987984807166,5.62489523167242,0.6391127089612819,1.4861453354856375,2.1046510863853447,-3.4992280633100523,29.374266621706944,-0.6937283476712337,-1.3107481907786396
1591,-5.936629254915097,-0.29177565954048257,3.8075248924995746,0.0026409165212955073,-0.6366938374961131,-8.873258509830194,-6.281794439795988,16.65267424749702,-2.9692204649883287,-9.17490043839153
1592,-5.410348433679069,-0.08208341295540755,0.3428286986096216,0.004470082412708538,-0.9599058363147575,-7.820696867358137,-4.366778271222703,-7.600199109732649,-6.956783747351151,-1.0049740527091524
1593,-3.7526823661661735,0.08944850880522415,-0.7497323128820947,0.02345474718075121,-1.2055925511942345,-4.505364732332347,-6.1125293945608075,-15.248126190174663,-3.553166725175916,-1.3558182882896859
1594,-1.3967995119907455,0.29423745873776763,-0.5216826012668276,0.24738745887784122,6.199334363592219,0.20640097601850904,-2.756148273440588,-13.651778208867793,0.03184028895527202,-11.558268732198083
1595,2.084102226895083,-5.537049641084259,12.197793170671485,8.037372504811895,1.371635540064327,7.168204453790166,-3.1634481470054086,75.38455219470039,-0.7582558770580099,-0.23736873899166033
1596,-0.628764051539692,-1.8557483601522324,-3.8722547049704126,0.5332504639762197,1.7620753993203797,1.742471896920616,-8.683965189308509,-37.105782934792884,-3.8141345955616917,-0.8464785251184954
1597,-6.718754835114057,-4.466274168981997,2.3159639232998996,0.0012080414886938395,2.2073680843812746,-10.437509670228113,-0.66426440969737,6.211747463099297,-3.688143170412629,1.618901175107903
1598,-2.852485599144894,-2.7533572597370557,1.6742915330620292,0.057700721619360414,2.2297374454552914,-2.7049711982897877,-2.86616847616361,1.7200407314342048,-1.3941709671792732,-4.481740092180047
1599,-7.299482746943552,-3.165034036280569,10.16911383786059,0.0006758882900760905,-0.2967245524197375,-11.598965493887103,-6.746481417113602,61.18379686502412,-2.778740807630355,-9.970803707748347
1600,-10.62734597271648,-1.199679612368798,0.20211337999765266,2.424388899082702e-05,1.8645234656725875,-18.25469194543296,-6.227007357737733,-8.58520634001643,-2.5786943629780894,-0.5903946477804516
